ID,longitude,latitude,date_time,b,t
2001-2013,5.4258351,52.921327,5/23/2013 1:01,2,5/23/2013 1:01
2001-2013,5.4258372,52.9212839,5/23/2013 1:11,2,5/23/2013 1:11
2001-2013,5.4258436,52.9213116,5/23/2013 1:21,2,5/23/2013 1:21
2001-2013,5.4258658,52.9213109,5/23/2013 1:31,2,5/23/2013 1:31
2001-2013,5.4258146,52.921315,5/23/2013 1:41,2,5/23/2013 1:41
2001-2013,5.4257709,52.9213484,5/23/2013 1:52,2,5/23/2013 1:52
2001-2013,5.4258676,52.921311,5/23/2013 2:02,2,5/23/2013 2:02
2001-2013,5.4259548,52.9212915,5/23/2013 2:13,2,5/23/2013 2:13
2001-2013,5.4258935,52.9212988,5/23/2013 2:23,2,5/23/2013 2:23
2001-2013,5.4247613,52.9199876,5/23/2013 2:33,-1,5/23/2013 2:33
2001-2013,5.4254049,52.9203707,5/23/2013 2:54,-1,5/23/2013 2:54
2001-2013,5.4260712,52.9214609,5/23/2013 3:04,-1,5/23/2013 3:04
2001-2013,5.4260345,52.9214713,5/23/2013 3:14,-1,5/23/2013 3:14
2001-2013,5.4249589,52.920165,5/23/2013 3:24,-1,5/23/2013 3:24
2001-2013,5.4249401,52.9201534,5/23/2013 3:44,-1,5/23/2013 3:44
2001-2013,5.4249332,52.9201381,5/23/2013 4:05,-1,5/23/2013 4:05
2001-2013,5.4249193,52.9201159,5/23/2013 4:25,-1,5/23/2013 4:25
2001-2013,5.424922,52.920133,5/23/2013 4:45,-1,5/23/2013 4:45
2001-2013,5.4247927,52.9201311,5/23/2013 5:05,-1,5/23/2013 5:05
2001-2013,5.424803,52.9201296,5/23/2013 5:26,-1,5/23/2013 5:26
2001-2013,5.4248309,52.9201026,5/23/2013 5:46,-1,5/23/2013 5:46
2001-2013,5.4247363,52.9201711,5/23/2013 6:26,-1,5/23/2013 6:26
2001-2013,5.4247802,52.920165,5/23/2013 6:46,-1,5/23/2013 6:46
2001-2013,5.4247496,52.9201694,5/23/2013 7:06,-1,5/23/2013 7:06
2001-2013,5.4246645,52.9202073,5/23/2013 7:46,-1,5/23/2013 7:46
2001-2013,5.4245604,52.9201706,5/23/2013 8:09,-1,5/23/2013 8:09
2001-2013,5.4246595,52.9202564,5/23/2013 8:30,-1,5/23/2013 8:30
2001-2013,5.4245952,52.9202102,5/23/2013 8:50,-1,5/23/2013 8:50
2001-2013,5.4244621,52.9202274,5/23/2013 9:10,-1,5/23/2013 9:10
2001-2013,5.4244526,52.9201836,5/23/2013 9:51,-1,5/23/2013 9:51
2001-2013,5.424944,52.920039,5/23/2013 10:11,-1,5/23/2013 10:11
2001-2013,5.4246207,52.9200593,5/23/2013 10:32,-1,5/23/2013 10:32
2001-2013,5.4246443,52.9200309,5/23/2013 10:52,-1,5/23/2013 10:52
2001-2013,5.4245907,52.9200189,5/23/2013 11:12,-1,5/23/2013 11:12
2001-2013,5.4247914,52.9199975,5/23/2013 11:32,-1,5/23/2013 11:32
2001-2013,5.4247642,52.9199807,5/23/2013 11:52,-1,5/23/2013 11:52
2001-2013,5.4246082,52.9200708,5/23/2013 12:14,-1,5/23/2013 12:14
2001-2013,5.4247599,52.9201093,5/23/2013 12:35,-1,5/23/2013 12:35
2001-2013,5.4247188,52.9201228,5/23/2013 12:55,-1,5/23/2013 12:55
2001-2013,5.4247615,52.9201319,5/23/2013 13:15,-1,5/23/2013 13:15
2001-2013,5.4248046,52.9200072,5/23/2013 13:35,-1,5/23/2013 13:35
2001-2013,5.4248083,52.9200073,5/23/2013 13:55,-1,5/23/2013 13:55
2001-2013,5.4247905,52.9199964,5/23/2013 14:15,-1,5/23/2013 14:15
2001-2013,5.4247858,52.9200303,5/23/2013 14:36,-1,5/23/2013 14:36
2001-2013,5.4249452,52.9199943,5/23/2013 14:57,-1,5/23/2013 14:57
2001-2013,5.4248894,52.9199998,5/23/2013 15:17,-1,5/23/2013 15:17
2001-2013,5.4248557,52.9199539,5/23/2013 15:37,-1,5/23/2013 15:37
2001-2013,5.4248128,52.9199626,5/23/2013 15:57,-1,5/23/2013 15:57
2001-2013,5.4248899,52.9200158,5/23/2013 16:19,-1,5/23/2013 16:19
2001-2013,5.4249264,52.9200108,5/23/2013 16:40,-1,5/23/2013 16:40
2001-2013,5.4248655,52.9201159,5/23/2013 17:01,-1,5/23/2013 17:01
2001-2013,5.4246842,52.9200366,5/23/2013 17:22,-1,5/23/2013 17:22
2001-2013,5.4247179,52.9200824,5/23/2013 17:43,-1,5/23/2013 17:43
2001-2013,5.4249216,52.9201029,5/23/2013 18:03,-1,5/23/2013 18:03
2001-2013,5.4250752,52.9200467,5/23/2013 18:25,-1,5/23/2013 18:25
2001-2013,5.4246307,52.9201143,5/23/2013 18:40,-1,5/23/2013 18:40
2001-2013,5.4243786,52.9201606,5/23/2013 18:55,-1,5/23/2013 18:55
2001-2013,5.424502,52.9202076,5/23/2013 19:25,-1,5/23/2013 19:25
2001-2013,5.4248194,52.9201216,5/23/2013 19:40,-1,5/23/2013 19:40
2001-2013,5.4247966,52.9200787,5/23/2013 20:11,-1,5/23/2013 20:11
2001-2013,5.4247978,52.9200534,5/23/2013 20:41,-1,5/23/2013 20:41
2001-2013,5.4247896,52.9200804,5/23/2013 21:11,-1,5/23/2013 21:11
2001-2013,5.4247731,52.920104,5/23/2013 21:41,-1,5/23/2013 21:41
2001-2013,5.4247815,52.9201417,5/23/2013 22:11,-1,5/23/2013 22:11
2001-2013,5.4247999,52.9200865,5/23/2013 22:42,-1,5/23/2013 22:42
2001-2013,5.4248285,52.9201079,5/23/2013 23:12,-1,5/23/2013 23:12
2001-2013,5.4248048,52.9201172,5/23/2013 23:42,-1,5/23/2013 23:42
2001-2013,5.4247858,52.9200959,5/24/2013 0:11,-1,5/24/2013 0:11
2001-2013,5.4247852,52.9200893,5/24/2013 0:42,-1,5/24/2013 0:42
2001-2013,5.4247939,52.9201027,5/24/2013 1:14,-1,5/24/2013 1:14
2001-2013,5.4247834,52.9200833,5/24/2013 1:43,-1,5/24/2013 1:43
2001-2013,5.4247884,52.9200831,5/24/2013 2:13,-1,5/24/2013 2:13
2001-2013,5.4248091,52.9200845,5/24/2013 2:43,-1,5/24/2013 2:43
2001-2013,5.424818,52.920114,5/24/2013 3:15,-1,5/24/2013 3:15
2001-2013,5.4247672,52.9200818,5/24/2013 3:32,-1,5/24/2013 3:32
2001-2013,5.4247405,52.9200951,5/24/2013 3:47,-1,5/24/2013 3:47
2001-2013,5.4247141,52.9200866,5/24/2013 4:03,-1,5/24/2013 4:03
2001-2013,5.424395,52.9202015,5/24/2013 4:19,-1,5/24/2013 4:19
2001-2013,5.4245811,52.9200128,5/24/2013 4:35,-1,5/24/2013 4:35
2001-2013,5.4247804,52.920306,5/24/2013 4:50,-1,5/24/2013 4:50
2001-2013,5.424639,52.9203709,5/24/2013 5:05,-1,5/24/2013 5:05
2001-2013,5.424578,52.9203115,5/24/2013 5:22,-1,5/24/2013 5:22
2001-2013,5.4245761,52.9203721,5/24/2013 5:37,-1,5/24/2013 5:37
2001-2013,5.4246757,52.920258,5/24/2013 5:52,-1,5/24/2013 5:52
2001-2013,5.424656,52.9202331,5/24/2013 6:07,-1,5/24/2013 6:07
2001-2013,5.4243839,52.9202775,5/24/2013 6:22,-1,5/24/2013 6:22
2001-2013,5.4247239,52.9201869,5/24/2013 6:37,-1,5/24/2013 6:37
2001-2013,5.424837,52.9201354,5/24/2013 6:52,-1,5/24/2013 6:52
2001-2013,5.4246411,52.9200046,5/24/2013 7:07,-1,5/24/2013 7:07
2001-2013,5.4250223,52.9199787,5/24/2013 7:22,-1,5/24/2013 7:22
2001-2013,5.4250064,52.9199688,5/24/2013 7:37,-1,5/24/2013 7:37
2001-2013,5.4248956,52.9199449,5/24/2013 7:52,-1,5/24/2013 7:52
2001-2013,5.4248373,52.919958,5/24/2013 8:08,-1,5/24/2013 8:08
2001-2013,5.4247896,52.9200111,5/24/2013 8:22,-1,5/24/2013 8:22
2001-2013,5.4247606,52.9200194,5/24/2013 8:38,-1,5/24/2013 8:38
2001-2013,5.4246354,52.9200045,5/24/2013 8:53,-1,5/24/2013 8:53
2001-2013,5.4247618,52.9200068,5/24/2013 9:08,-1,5/24/2013 9:08
2001-2013,5.424758,52.9199893,5/24/2013 9:23,-1,5/24/2013 9:23
2001-2013,5.4246528,52.9198957,5/24/2013 9:37,-1,5/24/2013 9:37
2001-2013,5.4248176,52.9198503,5/24/2013 10:02,-1,5/24/2013 10:02
2001-2013,5.4248332,52.9198486,5/24/2013 10:17,-1,5/24/2013 10:17
2001-2013,5.4247987,52.9198686,5/24/2013 10:32,-1,5/24/2013 10:32
2001-2013,5.4248221,52.9199035,5/24/2013 10:47,-1,5/24/2013 10:47
2001-2013,5.4245323,52.9200354,5/24/2013 11:08,-1,5/24/2013 11:08
2001-2013,5.4245756,52.9201192,5/24/2013 11:37,-1,5/24/2013 11:37
2001-2013,5.4247926,52.9200739,5/24/2013 12:09,-1,5/24/2013 12:09
2001-2013,5.4248041,52.920091,5/24/2013 12:24,-1,5/24/2013 12:24
2001-2013,5.4247144,52.9202038,5/24/2013 12:38,-1,5/24/2013 12:38
2001-2013,5.4245705,52.9202521,5/24/2013 13:08,-1,5/24/2013 13:08
2001-2013,5.4245277,52.9202003,5/24/2013 13:23,-1,5/24/2013 13:23
2001-2013,5.4246146,52.9201693,5/24/2013 13:39,-1,5/24/2013 13:39
2001-2013,5.4246623,52.9201551,5/24/2013 13:54,-1,5/24/2013 13:54
2001-2013,5.4247004,52.9200312,5/24/2013 14:09,-1,5/24/2013 14:09
2001-2013,5.4246246,52.9200382,5/24/2013 14:24,-1,5/24/2013 14:24
2001-2013,5.4246942,52.9199432,5/24/2013 14:39,-1,5/24/2013 14:39
2001-2013,5.4246902,52.9199291,5/24/2013 14:55,-1,5/24/2013 14:55
2001-2013,5.4248743,52.9199173,5/24/2013 15:25,-1,5/24/2013 15:25
2001-2013,5.4249111,52.9199334,5/24/2013 15:40,-1,5/24/2013 15:40
2001-2013,5.425026,52.920098,5/24/2013 16:09,-1,5/24/2013 16:09
2001-2013,5.4247925,52.9202327,5/24/2013 16:39,-1,5/24/2013 16:39
2001-2013,5.4247671,52.9202037,5/24/2013 17:09,-1,5/24/2013 17:09
2001-2013,5.4248501,52.9198672,5/24/2013 17:39,-1,5/24/2013 17:39
2001-2013,5.4248995,52.9200566,5/24/2013 18:09,-1,5/24/2013 18:09
2001-2013,5.4245802,52.9202053,5/24/2013 18:39,-1,5/24/2013 18:39
2001-2013,5.4248904,52.9199272,5/24/2013 19:09,-1,5/24/2013 19:09
2001-2013,5.4250816,52.9200092,5/24/2013 19:24,-1,5/24/2013 19:24
2001-2013,5.4248822,52.9201196,5/24/2013 19:40,-1,5/24/2013 19:40
2001-2013,5.4247236,52.919798,5/24/2013 20:10,-1,5/24/2013 20:10
2001-2013,5.4252668,52.9202049,5/24/2013 21:11,-1,5/24/2013 21:11
2001-2013,5.4252185,52.9202052,5/24/2013 21:41,-1,5/24/2013 21:41
2001-2013,5.4248174,52.920097,5/24/2013 22:11,-1,5/24/2013 22:11
2001-2013,5.4248031,52.9201044,5/24/2013 22:41,-1,5/24/2013 22:41
2001-2013,5.4248197,52.9200924,5/24/2013 23:11,-1,5/24/2013 23:11
2001-2013,5.4247779,52.9200829,5/24/2013 23:42,-1,5/24/2013 23:42
2001-2013,5.4247872,52.9200913,5/25/2013 0:11,-1,5/25/2013 0:11
2001-2013,5.4247867,52.9201166,5/25/2013 0:42,-1,5/25/2013 0:42
2001-2013,5.4247885,52.9201122,5/25/2013 1:11,-1,5/25/2013 1:11
2001-2013,5.4248203,52.920112,5/25/2013 1:41,-1,5/25/2013 1:41
2001-2013,5.4247912,52.920101,5/25/2013 2:12,-1,5/25/2013 2:12
2001-2013,5.4247171,52.9200626,5/25/2013 2:42,-1,5/25/2013 2:42
2001-2013,5.4246041,52.9201725,5/25/2013 3:10,-1,5/25/2013 3:10
2001-2013,5.4244015,52.9201998,5/25/2013 3:34,-1,5/25/2013 3:34
2001-2013,5.4247044,52.9200871,5/25/2013 3:51,-1,5/25/2013 3:51
2001-2013,5.4247969,52.920036,5/25/2013 4:06,-1,5/25/2013 4:06
2001-2013,5.4247904,52.9199793,5/25/2013 4:21,-1,5/25/2013 4:21
2001-2013,5.4247802,52.9198491,5/25/2013 4:36,-1,5/25/2013 4:36
2001-2013,5.4246989,52.9198732,5/25/2013 4:51,-1,5/25/2013 4:51
2001-2013,5.4247235,52.9199542,5/25/2013 5:06,-1,5/25/2013 5:06
2001-2013,5.4246044,52.9200595,5/25/2013 5:22,-1,5/25/2013 5:22
2001-2013,5.4245192,52.9200257,5/25/2013 5:37,-1,5/25/2013 5:37
2001-2013,5.4245079,52.919984,5/25/2013 5:52,-1,5/25/2013 5:52
2001-2013,5.4247525,52.9198555,5/25/2013 6:07,-1,5/25/2013 6:07
2001-2013,5.4247021,52.9200226,5/25/2013 6:22,-1,5/25/2013 6:22
2001-2013,5.4246694,52.9201866,5/25/2013 6:37,-1,5/25/2013 6:37
2001-2013,5.4245183,52.9202307,5/25/2013 6:52,-1,5/25/2013 6:52
2001-2013,5.4243691,52.9201893,5/25/2013 7:07,-1,5/25/2013 7:07
2001-2013,5.4243223,52.9201012,5/25/2013 7:22,-1,5/25/2013 7:22
2001-2013,5.4245482,52.9200667,5/25/2013 7:37,-1,5/25/2013 7:37
2001-2013,5.4247007,52.9200765,5/25/2013 7:52,-1,5/25/2013 7:52
2001-2013,5.4248798,52.9202551,5/25/2013 8:07,-1,5/25/2013 8:07
2001-2013,5.4249016,52.9202312,5/25/2013 8:23,-1,5/25/2013 8:23
2001-2013,5.4249064,52.920216,5/25/2013 8:38,-1,5/25/2013 8:38
2001-2013,5.4249044,52.9201557,5/25/2013 8:55,-1,5/25/2013 8:55
2001-2013,5.4249616,52.9199471,5/25/2013 9:11,-1,5/25/2013 9:11
2001-2013,5.4250419,52.9199208,5/25/2013 9:26,-1,5/25/2013 9:26
2001-2013,5.4251527,52.9198178,5/25/2013 9:41,-1,5/25/2013 9:41
2001-2013,5.4251084,52.9198373,5/25/2013 9:56,-1,5/25/2013 9:56
2001-2013,5.4249934,52.9199036,5/25/2013 10:11,-1,5/25/2013 10:11
2001-2013,5.4249779,52.919976,5/25/2013 10:27,-1,5/25/2013 10:27
2001-2013,5.4247471,52.9201897,5/25/2013 11:01,-1,5/25/2013 11:01
2001-2013,5.4247417,52.920193,5/25/2013 11:16,-1,5/25/2013 11:16
2001-2013,5.4243799,52.9202322,5/25/2013 11:47,-1,5/25/2013 11:47
2001-2013,5.4248398,52.9202121,5/25/2013 12:17,-1,5/25/2013 12:17
2001-2013,5.4248454,52.920214,5/25/2013 12:32,-1,5/25/2013 12:32
2001-2013,5.4249829,52.9201488,5/25/2013 12:47,-1,5/25/2013 12:47
2001-2013,5.4253574,52.9201105,5/25/2013 13:17,-1,5/25/2013 13:17
2001-2013,5.4251104,52.9200213,5/25/2013 13:47,-1,5/25/2013 13:47
2001-2013,5.4248148,52.9201652,5/25/2013 14:02,-1,5/25/2013 14:02
2001-2013,5.4246574,52.9201747,5/25/2013 14:16,-1,5/25/2013 14:16
2001-2013,5.4244102,52.9202762,5/25/2013 14:46,-1,5/25/2013 14:46
2001-2013,5.4245533,52.9202478,5/25/2013 15:16,-1,5/25/2013 15:16
2001-2013,5.4246678,52.9201344,5/25/2013 15:31,-1,5/25/2013 15:31
2001-2013,5.4247097,52.9200489,5/25/2013 15:46,-1,5/25/2013 15:46
2001-2013,5.4247307,52.9198653,5/25/2013 16:02,-1,5/25/2013 16:02
2001-2013,5.4246699,52.9198847,5/25/2013 16:16,-1,5/25/2013 16:16
2001-2013,5.4246763,52.9199349,5/25/2013 16:31,-1,5/25/2013 16:31
2001-2013,5.4244221,52.9202012,5/25/2013 16:47,-1,5/25/2013 16:47
2001-2013,5.4254567,52.9200123,5/25/2013 17:02,-1,5/25/2013 17:02
2001-2013,5.4249291,52.920368,5/25/2013 17:17,-1,5/25/2013 17:17
2001-2013,5.4248992,52.9203801,5/25/2013 17:32,-1,5/25/2013 17:32
2001-2013,5.424113,52.9203354,5/25/2013 17:47,-1,5/25/2013 17:47
2001-2013,5.4247525,52.9199582,5/25/2013 18:03,-1,5/25/2013 18:03
2001-2013,5.424855,52.9199998,5/25/2013 18:18,-1,5/25/2013 18:18
2001-2013,5.4248388,52.9200196,5/25/2013 18:33,-1,5/25/2013 18:33
2001-2013,5.4248392,52.9200296,5/25/2013 18:48,-1,5/25/2013 18:48
2001-2013,5.4248088,52.920021,5/25/2013 19:03,-1,5/25/2013 19:03
2001-2013,5.4248561,52.9200104,5/25/2013 19:17,-1,5/25/2013 19:17
2001-2013,5.4248206,52.9200686,5/25/2013 19:47,-1,5/25/2013 19:47
2001-2013,5.424787,52.9201016,5/25/2013 20:18,-1,5/25/2013 20:18
2001-2013,5.4248058,52.9200443,5/25/2013 20:48,-1,5/25/2013 20:48
2001-2013,5.4248105,52.9200476,5/25/2013 21:17,-1,5/25/2013 21:17
2001-2013,5.4248011,52.9200518,5/25/2013 21:47,-1,5/25/2013 21:47
2001-2013,5.4248291,52.9200558,5/25/2013 22:17,-1,5/25/2013 22:17
2001-2013,5.4247995,52.9200628,5/25/2013 22:47,-1,5/25/2013 22:47
2001-2013,5.4248177,52.9200717,5/25/2013 23:17,-1,5/25/2013 23:17
2001-2013,5.4246629,52.9201099,5/25/2013 23:47,-1,5/25/2013 23:47
2001-2013,5.424803,52.920064,5/26/2013 0:18,-1,5/26/2013 0:18
2001-2013,5.4248012,52.9200592,5/26/2013 0:48,-1,5/26/2013 0:48
2001-2013,5.424842,52.9200725,5/26/2013 1:18,-1,5/26/2013 1:18
2001-2013,5.4248273,52.9200786,5/26/2013 1:48,-1,5/26/2013 1:48
2001-2013,5.4248218,52.9200682,5/26/2013 2:17,-1,5/26/2013 2:17
2001-2013,5.4248095,52.9200694,5/26/2013 2:48,-1,5/26/2013 2:48
2001-2013,5.4246572,52.9200492,5/26/2013 3:18,-1,5/26/2013 3:18
2001-2013,5.4248538,52.9199335,5/26/2013 3:40,-1,5/26/2013 3:40
2001-2013,5.4251487,52.9200069,5/26/2013 3:55,-1,5/26/2013 3:55
2001-2013,5.4252067,52.920063,5/26/2013 4:11,-1,5/26/2013 4:11
2001-2013,5.4251653,52.920109,5/26/2013 4:26,-1,5/26/2013 4:26
2001-2013,5.4250328,52.9200679,5/26/2013 4:41,-1,5/26/2013 4:41
2001-2013,5.4249374,52.9202242,5/26/2013 4:56,-1,5/26/2013 4:56
2001-2013,5.4245441,52.9200444,5/26/2013 5:11,-1,5/26/2013 5:11
2001-2013,5.4244059,52.9201218,5/26/2013 5:26,-1,5/26/2013 5:26
2001-2013,5.4242639,52.920151,5/26/2013 5:41,-1,5/26/2013 5:41
2001-2013,5.4244615,52.9201848,5/26/2013 5:57,-1,5/26/2013 5:57
2001-2013,5.4243106,52.9201652,5/26/2013 6:12,-1,5/26/2013 6:12
2001-2013,5.4243726,52.9202988,5/26/2013 6:26,-1,5/26/2013 6:26
2001-2013,5.4244161,52.9203563,5/26/2013 6:41,-1,5/26/2013 6:41
2001-2013,5.4244241,52.9201063,5/26/2013 6:57,-1,5/26/2013 6:57
2001-2013,5.4246563,52.920003,5/26/2013 7:12,-1,5/26/2013 7:12
2001-2013,5.4248874,52.9199072,5/26/2013 7:27,-1,5/26/2013 7:27
2001-2013,5.4251663,52.9199015,5/26/2013 7:43,-1,5/26/2013 7:43
2001-2013,5.4249366,52.9201005,5/26/2013 7:58,-1,5/26/2013 7:58
2001-2013,5.424897,52.9201602,5/26/2013 8:14,-1,5/26/2013 8:14
2001-2013,5.4250123,52.9203502,5/26/2013 8:37,-1,5/26/2013 8:37
2001-2013,5.4252781,52.9200324,5/26/2013 8:52,-1,5/26/2013 8:52
2001-2013,5.4251364,52.9200684,5/26/2013 9:07,-1,5/26/2013 9:07
2001-2013,5.4247587,52.9202016,5/26/2013 9:22,-1,5/26/2013 9:22
2001-2013,5.4245406,52.9203011,5/26/2013 9:38,-1,5/26/2013 9:38
2001-2013,5.4244757,52.9202736,5/26/2013 9:53,-1,5/26/2013 9:53
2001-2013,5.4246479,52.9201528,5/26/2013 10:08,-1,5/26/2013 10:08
2001-2013,5.4244998,52.9200872,5/26/2013 10:23,-1,5/26/2013 10:23
2001-2013,5.4246714,52.9199136,5/26/2013 10:38,-1,5/26/2013 10:38
2001-2013,5.424617,52.919933,5/26/2013 10:54,-1,5/26/2013 10:54
2001-2013,5.4247562,52.9199056,5/26/2013 11:09,-1,5/26/2013 11:09
2001-2013,5.4247236,52.9200454,5/26/2013 11:24,-1,5/26/2013 11:24
2001-2013,5.4245058,52.9202911,5/26/2013 11:39,-1,5/26/2013 11:39
2001-2013,5.4248315,52.9202484,5/26/2013 11:55,-1,5/26/2013 11:55
2001-2013,5.4250468,52.9200267,5/26/2013 12:11,-1,5/26/2013 12:11
2001-2013,5.4251306,52.9201401,5/26/2013 12:28,-1,5/26/2013 12:28
2001-2013,5.4248703,52.9199335,5/26/2013 12:42,-1,5/26/2013 12:42
2001-2013,5.4250611,52.9200814,5/26/2013 12:58,-1,5/26/2013 12:58
2001-2013,5.4247968,52.9202951,5/26/2013 13:13,-1,5/26/2013 13:13
2001-2013,5.4246527,52.9202211,5/26/2013 13:28,-1,5/26/2013 13:28
2001-2013,5.4247106,52.9201454,5/26/2013 13:53,-1,5/26/2013 13:53
2001-2013,5.4247804,52.9202579,5/26/2013 14:08,-1,5/26/2013 14:08
2001-2013,5.4250471,52.9203611,5/26/2013 14:23,-1,5/26/2013 14:23
2001-2013,5.4250939,52.9200125,5/26/2013 14:39,-1,5/26/2013 14:39
2001-2013,5.4250966,52.9199015,5/26/2013 14:54,-1,5/26/2013 14:54
2001-2013,5.4250925,52.9198152,5/26/2013 15:09,-1,5/26/2013 15:09
2001-2013,5.4247657,52.9198398,5/26/2013 15:26,-1,5/26/2013 15:26
2001-2013,5.4245408,52.9198184,5/26/2013 15:41,-1,5/26/2013 15:41
2001-2013,5.4244516,52.9197985,5/26/2013 15:56,-1,5/26/2013 15:56
2001-2013,5.4240743,52.9198504,5/26/2013 16:11,-1,5/26/2013 16:11
2001-2013,5.4243548,52.9201044,5/26/2013 16:26,-1,5/26/2013 16:26
2001-2013,5.4246528,52.9201317,5/26/2013 16:41,-1,5/26/2013 16:41
2001-2013,5.4247694,52.9202693,5/26/2013 16:56,-1,5/26/2013 16:56
2001-2013,5.4247177,52.9201815,5/26/2013 17:11,-1,5/26/2013 17:11
2001-2013,5.4248181,52.919972,5/26/2013 17:27,-1,5/26/2013 17:27
2001-2013,5.424724,52.9201553,5/26/2013 17:42,-1,5/26/2013 17:42
2001-2013,5.4248385,52.9201896,5/26/2013 17:57,-1,5/26/2013 17:57
2001-2013,5.4246877,52.9200345,5/26/2013 18:13,-1,5/26/2013 18:13
2001-2013,5.4247934,52.9200924,5/26/2013 18:28,-1,5/26/2013 18:28
2001-2013,5.4247941,52.9200808,5/26/2013 18:43,-1,5/26/2013 18:43
2001-2013,5.4247967,52.9200938,5/26/2013 18:58,-1,5/26/2013 18:58
2001-2013,5.424848,52.9201091,5/26/2013 19:13,-1,5/26/2013 19:13
2001-2013,5.4248749,52.9201201,5/26/2013 19:28,-1,5/26/2013 19:28
2001-2013,5.4248365,52.9201161,5/26/2013 19:43,-1,5/26/2013 19:43
2001-2013,5.4248102,52.9201171,5/26/2013 19:58,-1,5/26/2013 19:58
2001-2013,5.4247737,52.9201283,5/26/2013 20:28,-1,5/26/2013 20:28
2001-2013,5.4247288,52.9201076,5/26/2013 20:59,-1,5/26/2013 20:59
2001-2013,5.4247886,52.9200931,5/26/2013 21:29,-1,5/26/2013 21:29
2001-2013,5.4248053,52.9201076,5/26/2013 21:59,-1,5/26/2013 21:59
2001-2013,5.4248779,52.920148,5/26/2013 22:29,-1,5/26/2013 22:29
2001-2013,5.424874,52.9201488,5/26/2013 22:59,-1,5/26/2013 22:59
2001-2013,5.4248069,52.9201326,5/26/2013 23:29,-1,5/26/2013 23:29
2001-2013,5.4247905,52.9201171,5/26/2013 23:59,-1,5/26/2013 23:59
2001-2013,5.4248048,52.9201099,5/27/2013 0:29,-1,5/27/2013 0:29
2001-2013,5.4248038,52.9201192,5/27/2013 0:59,-1,5/27/2013 0:59
2001-2013,5.4248593,52.9201313,5/27/2013 1:29,-1,5/27/2013 1:29
2001-2013,5.4247863,52.9201143,5/27/2013 1:59,-1,5/27/2013 1:59
2001-2013,5.4243994,52.9200407,5/27/2013 2:31,-1,5/27/2013 2:31
2001-2013,5.4246633,52.9198581,5/27/2013 3:04,-1,5/27/2013 3:04
2001-2013,5.4244951,52.9198436,5/27/2013 3:25,-1,5/27/2013 3:25
2001-2013,5.4245436,52.9200549,5/27/2013 3:55,-1,5/27/2013 3:55
2001-2013,5.4247074,52.9202096,5/27/2013 4:25,-1,5/27/2013 4:25
2001-2013,5.4246627,52.9201299,5/27/2013 4:55,-1,5/27/2013 4:55
2001-2013,5.4246879,52.9198555,5/27/2013 5:25,-1,5/27/2013 5:25
2001-2013,5.424486,52.9198805,5/27/2013 5:55,-1,5/27/2013 5:55
2001-2013,5.4241513,52.920268,5/27/2013 6:11,-1,5/27/2013 6:11
2001-2013,5.4246038,52.9202763,5/27/2013 6:26,-1,5/27/2013 6:26
2001-2013,5.4248767,52.9203325,5/27/2013 6:41,-1,5/27/2013 6:41
2001-2013,5.4246395,52.9205614,5/27/2013 6:57,-1,5/27/2013 6:57
2001-2013,5.4247785,52.9201902,5/27/2013 7:12,-1,5/27/2013 7:12
2001-2013,5.4247761,52.9201958,5/27/2013 7:27,-1,5/27/2013 7:27
2001-2013,5.4249826,52.9200332,5/27/2013 7:42,-1,5/27/2013 7:42
2001-2013,5.425605,52.9194786,5/27/2013 7:57,-1,5/27/2013 7:57
2001-2013,5.424888,52.9199714,5/27/2013 8:14,-1,5/27/2013 8:14
2001-2013,5.4248948,52.9200714,5/27/2013 8:29,-1,5/27/2013 8:29
2001-2013,5.4250942,52.9199567,5/27/2013 8:44,-1,5/27/2013 8:44
2001-2013,5.4252471,52.9199481,5/27/2013 8:59,-1,5/27/2013 8:59
2001-2013,5.4254609,52.9199893,5/27/2013 9:14,-1,5/27/2013 9:14
2001-2013,5.4253797,52.9201222,5/27/2013 9:35,-1,5/27/2013 9:35
2001-2013,5.4249854,52.9201208,5/27/2013 10:01,-1,5/27/2013 10:01
2001-2013,5.4247603,52.9200551,5/27/2013 10:16,-1,5/27/2013 10:16
2001-2013,5.4245495,52.919996,5/27/2013 10:35,-1,5/27/2013 10:35
2001-2013,5.424693,52.919989,5/27/2013 11:05,-1,5/27/2013 11:05
2001-2013,5.4248209,52.9202048,5/27/2013 11:35,-1,5/27/2013 11:35
2001-2013,5.4245532,52.9201316,5/27/2013 12:05,-1,5/27/2013 12:05
2001-2013,5.424827,52.9201247,5/27/2013 12:35,-1,5/27/2013 12:35
2001-2013,5.4245847,52.9199867,5/27/2013 13:05,-1,5/27/2013 13:05
2001-2013,5.4249101,52.9199518,5/27/2013 13:35,-1,5/27/2013 13:35
2001-2013,5.4250083,52.9200546,5/27/2013 14:05,-1,5/27/2013 14:05
2001-2013,5.4244449,52.9200868,5/27/2013 15:06,-1,5/27/2013 15:06
2001-2013,5.4237262,52.9197698,5/27/2013 15:21,-1,5/27/2013 15:21
2001-2013,5.4237725,52.9199013,5/27/2013 15:36,-1,5/27/2013 15:36
2001-2013,5.4239227,52.9196863,5/27/2013 16:06,-1,5/27/2013 16:06
2001-2013,5.4247917,52.9199267,5/27/2013 16:33,-1,5/27/2013 16:33
